,Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
8247,8248,CA-2015-129217,5/10/2015,5/10/2015,same day,DP-13390,dennis pardue,home office,united states,aurora,illinois,60505.0,central,OFF-AR-10004602,office supplies,art,boston ks multi-size manual pencil sharpener,36.784,2.0,0.2,3.6784
8248,8249,CA-2016-133816,5/10/2016,5/13/2016,second class,CS-12400,christopher schild,home office,united states,philadelphia,pennsylvania,19134.0,east,TEC-PH-10001795,technology,phones,clearone chatattach 160 -â speaker phone,743.988,2.0,0.4,-123.998
8249,8250,CA-2015-140221,3/5/2015,3/9/2015,second class,MS-17365,maribeth schnelling,consumer,united states,chicago,illinois,60653.0,central,OFF-BI-10002854,office supplies,binders,"performers binder/pad holder, black",11.212,2.0,0.8,-16.818
8250,8251,CA-2015-140221,3/5/2015,3/9/2015,second class,MS-17365,maribeth schnelling,consumer,united states,chicago,illinois,60653.0,central,FUR-FU-10000023,furniture,furnishings,eldon wave desk accessories,4.712,2.0,0.6,-1.8848
8251,8252,CA-2015-140221,3/5/2015,3/9/2015,second class,MS-17365,maribeth schnelling,consumer,united states,chicago,illinois,60653.0,central,OFF-AP-10000828,office supplies,appliances,avanti 4.4 cu. ft. refrigerator,180.98,5.0,0.8,-470.548
8252,8253,CA-2015-140221,3/5/2015,3/9/2015,second class,MS-17365,maribeth schnelling,consumer,united states,chicago,illinois,60653.0,central,OFF-ST-10000777,office supplies,storage,"companion letter/legal file, black",60.416,2.0,0.2,6.0416
8253,8254,CA-2017-152310,8/12/2017,8/19/2017,standard class,DK-12895,dana kaydos,consumer,united states,seattle,washington,98103.0,west,TEC-CO-10000971,technology,copiers,hewlett packard 310 color digital copier,299.99,1.0,0.0,89.997
8254,8255,CA-2017-152310,8/12/2017,,standard class,DK-12895,dana kaydos,consumer,united states,seattle,washington,98103.0,west,OFF-PA-10003134,office supplies,paper,xerox 1937,192.16,4.0,0.0,92.2368
8255,8256,CA-2017-152310,8/12/2017,8/19/2017,standard class,DK-12895,dana kaydos,consumer,united states,seattle,washington,98103.0,west,TEC-PH-10002538,technology,phones,grandstream gxp1160 voip phone,242.624,8.0,0.2,27.2952
8256,8257,CA-2017-152310,8/12/2017,8/19/2017,standard class,DK-12895,dana kaydos,consumer,united states,seattle,washington,98103.0,west,OFF-ST-10001228,office supplies,storage,personal file boxes with fold-down carry handle,46.74,3.0,0.0,11.685
8257,8258,CA-2017-152310,8/12/2017,8/19/2017,standard class,DK-12895,dana kaydos,consumer,united states,seattle,washington,,west,TEC-AC-10000397,technology,accessories,"perixx periboard-512b, ergonomic split keyboard",174.95,5.0,0.0,12.2465
8258,8259,CA-2017-152310,8/12/2017,8/19/2017,standard class,DK-12895,dana kaydos,consumer,united states,seattle,washington,98103.0,west,OFF-BI-10004308,office supplies,binders,avery legal 4-ring binder,100.704,6.0,0.2,37.764
8259,8260,CA-2016-118101,6/26/2016,6/26/2016,same day,SN-20560,skye norling,home office,united states,roseville,michigan,48066.0,central,OFF-PA-10000357,office supplies,paper,"white dual perf computer printout paper, 2700 sheets, 1 part, heavyweight, 20 lbs., 14 7/8 x 11",368.91,9.0,0.0,180.7659
8260,8261,CA-2016-118101,6/26/2016,6/26/2016,same day,SN-20560,skye norling,home office,united states,roseville,michigan,48066.0,central,OFF-BI-10000773,office supplies,binders,insertable tab post binder dividers,8.02,1.0,0.0,3.7694
8261,8262,CA-2016-118101,6/26/2016,6/26/2016,same day,SN-20560,skye norling,home office,united states,roseville,michigan,48066.0,central,OFF-ST-10001837,office supplies,storage,"safco mobile desk side file, wire frame",171.04,4.0,0.0,44.4704
8262,8263,CA-2016-100307,12/15/2016,12/19/2016,standard class,TC-21475,tony chapman,home office,united states,fayetteville,arkansas,72701.0,south,OFF-PA-10002552,office supplies,paper,xerox 1958,19.44,3.0,0.0,9.3312
8263,8264,CA-2015-138457,9/13/2015,9/17/2015,standard class,AM-10705,anne mcfarland,consumer,united states,jacksonville,north carolina,28540.0,south,OFF-BI-10000014,office supplies,binders,heavy-duty e-z-d binders,13.092,4.0,0.7,-10.0372
8264,8265,CA-2014-131800,12/30/2014,1/4/2015,standard class,AJ-10960,astrea jones,consumer,united states,new york city,new york,10035.0,east,OFF-AP-10004136,office supplies,appliances,kensington 6 outlet smartsocket surge protector,122.94,3.0,0.0,30.735
8265,8266,CA-2014-131800,12/30/2014,1/4/2015,standard class,AJ-10960,astrea jones,consumer,united states,new york city,new york,10035.0,east,OFF-BI-10003429,office supplies,binders,"cardinal holdit! binder insert strips,extra strips",35.448,7.0,0.2,12.8499
8266,8267,CA-2014-118304,4/29/2014,5/4/2014,standard class,KH-16360,katherine hughes,consumer,united states,dover,delaware,19901.0,east,TEC-PH-10000376,technology,phones,square credit card reader,19.98,2.0,0.0,5.1948
8267,8268,CA-2017-121790,1/30/2017,2/6/2017,standard class,LP-17095,liz preis,consumer,united states,aurora,illinois,60505.0,central,FUR-TA-10003469,furniture,tables,balt split level computer training table,69.375,1.0,0.5,-47.175
8268,8269,CA-2017-121790,2017-01-30,2/6/2017,standard class,LP-17095,liz preis,consumer,united states,aurora,illinois,60505.0,central,OFF-SU-10004231,office supplies,supplies,acme tagit stainless steel antibacterial scissors,31.68,4.0,0.2,2.772
8269,8270,CA-2017-121790,1/30/2017,2/6/2017,standard class,LP-17095,liz preis,consumer,united states,aurora,illinois,60505.0,central,TEC-PH-10002584,technology,phones,samsung galaxy s4,2003.168,4.0,0.2,250.396
8270,8271,CA-2017-121790,1/30/2017,2/6/2017,standard class,LP-17095,liz preis,consumer,united states,aurora,illinois,60505.0,central,OFF-AR-10003602,office supplies,art,"quartet omega colored chalk, 12/pack",9.344,2.0,0.2,3.1536
8271,8272,CA-2016-169670,12/25/2016,12/31/2016,standard class,JE-15715,joe elijah,consumer,united states,new york city,new york,10009.0,east,FUR-CH-10002331,furniture,chairs,hon 4700 series mobuis mid-back task chairs with adjustable arms,2563.056,8.0,0.1,313.2624
8272,8273,CA-2016-139549,10/20/2016,10/25/2016,standard class,MY-18295,muhammed yedwab,corporate,united states,el cajon,california,92020.0,west,FUR-CH-10001802,furniture,chairs,hon every-day chair series swivel task chairs,387.136,4.0,0.2,4.8392
8273,8274,CA-2015-104059,6/13/2015,6/15/2015,second class,FC-14245,,home office,united states,springfield,ohio,45503.0,east,OFF-AR-10000634,office supplies,art,newell 320,3.424,1.0,0.2,0.2996
8274,8275,CA-2017-164112,6/30/2017,7/4/2017,standard class,ND-18460,neil ducich,corporate,united states,mount vernon,new york,10550.0,east,OFF-ST-10002615,office supplies,storage,"dual level, single-width filing carts",1085.42,7.0,0.0,282.2092
8275,8276,CA-2015-143882,6/26/2015,6/30/2015,standard class,DB-13360,dennis bolton,home office,united states,lakewood,ohio,44107.0,east,OFF-PA-10004040,office supplies,paper,universal premium white copier/laser paper (20lb. and 87 bright),43.056,9.0,0.2,15.6078
8276,8277,US-2016-139262,2/21/2016,2/25/2016,standard class,LC-16960,lindsay castell,home office,united states,tampa,florida,33614.0,south,OFF-BI-10003727,office supplies,binders,avery durable slant ring binders with label holder,3.762,3.0,0.7,-2.7588
8277,8278,US-2016-139262,2/21/2016,2/25/2016,,LC-16960,lindsay castell,home office,united states,tampa,florida,33614.0,south,OFF-BI-10002026,office supplies,binders,avery arch ring binders,34.86,2.0,0.7,-26.726
8278,8279,US-2016-139262,2/21/2016,2/25/2016,standard class,LC-16960,lindsay castell,home office,united states,tampa,florida,,south,OFF-ST-10001496,office supplies,storage,standard rollaway file with lock,432.456,3.0,0.2,32.4342
8279,8280,CA-2017-146192,4/22/2017,4/26/2017,standard class,BD-11725,bruce degenhardt,consumer,united states,columbus,georgia,31907.0,south,OFF-ST-10003716,office supplies,storage,tennsco double-tier lockers,675.06,3.0,0.0,87.7578
8280,8281,CA-2017-134810,5/9/2017,5/10/2017,first class,MC-17605,matt connell,corporate,united states,jacksonville,north carolina,28540.0,south,OFF-EN-10002504,office supplies,envelopes,"tyvek  top-opening peel & seel envelopes, plain white",65.232,3.0,0.2,22.0158
8281,8282,CA-2017-134810,5/9/2017,5/10/2017,first class,MC-17605,matt connell,corporate,united states,jacksonville,north carolina,28540.0,south,FUR-CH-10001270,furniture,chairs,harbour creations steel folding chair,207.0,3.0,0.2,25.875
8282,8283,CA-2015-154284,2015-12-21,12/26/2015,second class,SZ-20035,sam zeldin,home office,united states,saint charles,illinois,60174.0,central,TEC-MA-10004241,technology,machines,star micronics tsp800 tsp847iiu receipt printer,600.53,2.0,0.3,137.264
8283,8284,CA-2015-154284,12/21/2015,12/26/2015,second class,SZ-20035,sam zeldin,home office,united states,saint charles,illinois,60174.0,central,OFF-AR-10001468,office supplies,art,"sanford prismacolor professional thick lead art pencils, 36-color set",59.904,2.0,0.2,14.2272
8284,8285,CA-2015-154284,12/21/2015,12/26/2015,second class,SZ-20035,sam zeldin,home office,united states,saint charles,illinois,60174.0,central,TEC-AC-10003198,technology,accessories,enermax acrylux wireless keyboard,637.44,8.0,0.2,135.456
8285,8286,CA-2015-154284,12/21/2015,12/26/2015,second class,SZ-20035,sam zeldin,home office,united states,saint charles,illinois,60174.0,central,FUR-FU-10003039,furniture,furnishings,"howard miller 11-1/2"" diameter grantwood wall clock",51.756,3.0,0.6,-33.6414
8286,8287,CA-2014-156244,8/12/2014,8/16/2014,standard class,DH-13675,duane huffman,home office,united states,miami,florida,33180.0,south,OFF-PA-10000295,office supplies,paper,xerox 229,31.104,6.0,0.2,10.8864
8287,8288,CA-2014-156244,8/12/2014,8/16/2014,standard class,DH-13675,duane huffman,home office,united states,miami,florida,33180.0,south,OFF-AR-10004344,office supplies,art,bulldog vacuum base pencil sharpener,47.96,5.0,0.2,4.1965
8288,8289,CA-2014-156244,8/12/2014,8/16/2014,standard class,DH-13675,duane huffman,home office,united states,miami,florida,33180.0,south,TEC-AC-10002473,technology,accessories,maxell 4.7gb dvd-r,158.928,7.0,0.2,41.7186
8289,8290,CA-2014-156244,8/12/2014,8/16/2014,standard class,DH-13675,duane huffman,home office,united states,miami,florida,33180.0,south,OFF-AP-10002403,office supplies,appliances,acco smartsocket color-coded six-outlet ac adapter model surge protectors,211.248,6.0,0.2,15.8436
8290,8291,CA-2014-156244,8/12/2014,8/16/2014,standard class,DH-13675,duane huffman,home office,united states,miami,florida,33180.0,south,OFF-SU-10000432,office supplies,supplies,acco side-punched conventional columnar pads,5.552,2.0,0.2,-1.041
8291,8292,CA-2014-156244,2014-08-12,8/16/2014,standard class,DH-13675,duane huffman,home office,united states,miami,florida,33180.0,south,OFF-LA-10000443,office supplies,labels,avery 501,2.952,1.0,0.2,0.9963
8292,8293,CA-2015-106362,12/11/2015,12/15/2015,standard class,LC-16885,lena creighton,consumer,united states,troy,ohio,45373.0,east,OFF-BI-10003166,office supplies,binders,gbc plasticlear binding covers,10.332,3.0,0.7,-7.5768
8293,8294,US-2017-168802,11/3/2017,11/7/2017,standard class,JO-15145,jack o'briant,corporate,united states,seattle,washington,98103.0,west,OFF-BI-10002393,office supplies,binders,binder posts,18.368,4.0,0.2,5.9696
8294,8295,US-2017-146906,3/13/2017,3/17/2017,standard class,MT-17815,meg tillman,consumer,united states,new york city,new york,10011.0,east,TEC-PH-10001809,technology,phones,panasonic kx t7736-b digital phone,299.9,2.0,0.0,74.975
8295,8296,CA-2016-166380,5/30/2016,6/3/2016,standard class,EB-13750,edward becker,corporate,united states,arlington,virginia,22204.0,south,OFF-EN-10002600,office supplies,envelopes,"redi-strip #10 envelopes, 4 1/8 x 9 1/2",26.55,,0.0,12.744
8296,8297,CA-2016-166380,5/30/2016,6/3/2016,standard class,EB-13750,edward becker,corporate,united states,arlington,virginia,22204.0,south,TEC-AC-10000109,technology,accessories,sony micro vault click 16 gb usb 2.0 flash drive,111.98,2.0,0.0,26.8752
8297,8298,US-2015-158911,7/5/2015,7/11/2015,standard class,RS-19765,roland schwarz,corporate,united states,charlotte,north carolina,28205.0,south,FUR-FU-10003829,furniture,furnishings,stackable trays,4.928,2.0,0.2,0.7392
8298,8299,US-2015-158911,7/5/2015,7/11/2015,standard class,RS-19765,roland schwarz,corporate,united states,charlotte,north carolina,28205.0,south,OFF-LA-10003223,office supplies,labels,avery 508,11.784,3.0,0.2,4.2717
8299,8300,US-2014-103338,3/11/2014,3/15/2014,standard class,RB-19435,richard bierner,consumer,united states,roseville,california,95661.0,west,OFF-AR-10001770,office supplies,art,economy #2 pencils,7.98,3.0,0.0,2.0748
8300,8301,CA-2015-109169,2015-04-20,4/24/2015,standard class,OT-18730,olvera toch,consumer,united states,detroit,michigan,48234.0,central,OFF-EN-10003296,office supplies,envelopes,tyvek side-opening peel & seel expanding envelopes,180.96,2.0,0.0,81.432
8301,8302,US-2017-167318,7/26/2017,8/1/2017,standard class,GZ-14545,george zrebassa,corporate,united states,los angeles,california,90036.0,west,TEC-AC-10003870,technology,accessories,logitechâ z-906 speaker sys - home theater - 5.1-ch,1649.95,5.0,0.0,659.98
8302,8303,US-2017-167318,7/26/2017,8/1/2017,standard class,GZ-14545,george zrebassa,corporate,united states,los angeles,california,90036.0,west,FUR-CH-10000665,furniture,chairs,"global airflow leather mesh back chair, black",362.352,3.0,0.2,45.294
8303,8304,US-2014-120313,10/31/2014,11/2/2014,second class,NL-18310,nancy lomonaco,home office,united states,san francisco,california,94110.0,west,TEC-PH-10003092,technology,phones,motorola l804,73.584,2.0,0.2,8.2782
8304,8305,CA-2017-135419,11/3/2017,11/9/2017,standard class,BG-11740,bruce geld,consumer,united states,bakersfield,california,93309.0,west,FUR-TA-10001086,furniture,tables,"safco planmaster boards, 60w x 37-1/2d, white melamine",486.368,4.0,0.2,36.4776
8305,8306,CA-2016-128671,8/11/2016,,standard class,MT-18070,michelle tran,home office,united states,tulsa,oklahoma,74133.0,central,OFF-PA-10001870,office supplies,paper,xerox 202,32.4,5.0,0.0,15.552
8306,8307,CA-2016-128671,8/11/2016,8/16/2016,,MT-18070,michelle tran,home office,united states,tulsa,oklahoma,74133.0,central,OFF-BI-10003305,office supplies,binders,avery hanging file binders,41.86,7.0,0.0,19.2556
8307,8308,CA-2016-128671,8/11/2016,8/16/2016,standard class,MT-18070,michelle tran,home office,united states,tulsa,oklahoma,74133.0,central,OFF-BI-10003007,office supplies,binders,"premium transparent presentation covers, no pattern/clear, 8 1/2"" x 11""",77.56,2.0,0.0,35.6776
8308,8309,CA-2016-149335,7/25/2016,7/25/2016,same day,BC-11125,becky castell,home office,united states,san francisco,california,94122.0,west,OFF-AR-10001419,office supplies,art,newell 325,37.17,9.0,0.0,11.151
8309,8310,CA-2014-168312,3/1/2014,3/7/2014,standard class,GW-14605,giulietta weimer,consumer,united states,houston,texas,77036.0,central,OFF-ST-10003692,office supplies,storage,recycled steel personal file for hanging file folders,137.352,3.0,0.2,8.5845
8310,8311,CA-2014-168312,3/1/2014,3/7/2014,standard class,GW-14605,giulietta weimer,consumer,united states,houston,texas,77036.0,central,FUR-TA-10001866,furniture,tables,bevis round conference room tables and bases,376.509,3.0,0.3,-43.0296
8311,8312,US-2017-105935,1/26/2017,1/31/2017,standard class,BD-11500,bradley drucker,consumer,united states,columbus,georgia,31907.0,south,FUR-FU-10002157,furniture,furnishings,artistic insta-plaque,62.72,4.0,0.0,24.4608
8312,8313,US-2017-105935,1/26/2017,1/31/2017,standard class,BD-11500,bradley drucker,consumer,united states,columbus,georgia,31907.0,south,TEC-PH-10001459,technology,phones,samsung galaxy mega 6.3,2939.93,7.0,0.0,764.3818
8313,8314,CA-2014-161508,7/12/2014,7/16/2014,standard class,PV-18985,paul van hugh,home office,united states,league city,texas,77573.0,central,FUR-CH-10002126,furniture,chairs,hon deluxe fabric upholstered stacking chairs,512.358,3.0,0.3,-14.6388
8314,8315,CA-2014-161508,2014-07-12,7/16/2014,standard class,PV-18985,paul van hugh,home office,united states,league city,texas,77573.0,central,OFF-FA-10001561,office supplies,fasteners,stockwell push pins,3.488,2.0,0.2,0.5668
8315,8316,CA-2014-161508,7/12/2014,7/16/2014,standard class,PV-18985,paul van hugh,home office,united states,league city,texas,77573.0,central,OFF-AR-10003158,office supplies,art,fluorescent highlighters by dixon,22.288,,0.2,3.9004
8316,8317,CA-2014-161508,7/12/2014,7/16/2014,standard class,PV-18985,paul van hugh,home office,united states,league city,texas,77573.0,central,OFF-PA-10001804,office supplies,paper,xerox 195,16.032,3.0,0.2,5.6112
8317,8318,CA-2017-130904,4/11/2017,4/16/2017,standard class,HM-14980,henry macallister,consumer,united states,burlington,north carolina,27217.0,south,OFF-AR-10000422,office supplies,art,pencil and crayon sharpener,1.752,1.0,0.2,0.1533
8318,8319,CA-2017-130904,4/11/2017,4/16/2017,standard class,HM-14980,henry macallister,consumer,united states,burlington,north carolina,27217.0,south,OFF-AR-10000127,office supplies,art,newell 321,20.992,8.0,0.2,2.3616
8319,8320,CA-2017-133620,11/13/2017,11/18/2017,standard class,EM-14065,erin mull,consumer,united states,new york city,new york,10009.0,east,OFF-ST-10004634,office supplies,storage,"personal folder holder, ebony",11.21,1.0,0.0,3.363
